Complaint ID,Consumer disputed?,Consumer consent provided?,Submitted via
2396511,No,Consent not provided,Web
2480362,N/A,,Web
2468599,N/A,N/A,Postal mail
2484940,N/A,,Web
2425719,No,Consent not provided,Web
2396523,Yes,Consent provided,Web
2478077,N/A,Consent not provided,Web
2476908,N/A,N/A,Postal mail
2474398,N/A,Consent withdrawn,Web
2394684,No,Consent not provided,Web
2468567,N/A,N/A,Referral
2393646,No,Consent not provided,Web
2397358,No,Consent provided,Web
2397507,No,Consent provided,Web
2399593,No,Consent not provided,Web
2374253,Yes,Consent not provided,Web
2478745,N/A,N/A,Referral
2397233,No,Consent not provided,Web
2394255,No,Consent not provided,Web
2477949,N/A,Consent not provided,Web
2395741,No,Consent provided,Web
2392896,No,Consent not provided,Web
2400031,No,Consent provided,Web
2482596,N/A,,Web
2473053,N/A,Consent not provided,Web
2475292,N/A,,Web
2393973,No,Consent provided,Web
2397686,No,Consent provided,Web
2420985,No,Consent not provided,Web
2398665,No,Consent not provided,Web
2478376,N/A,N/A,Phone
2483895,N/A,,Web
2394422,Yes,Consent provided,Web
2480331,N/A,,Web
2399619,Yes,Consent provided,Web
2394710,No,Consent not provided,Web
2404924,No,N/A,Referral
2312798,No,Consent provided,Web
2395175,No,Consent not provided,Web
2423501,No,Consent not provided,Web
2488381,N/A,Consent not provided,Web
2464404,N/A,,Web
2393728,No,Consent not provided,Web
1495079,No,N/A,Referral
2397803,No,Consent not provided,Web
2279539,No,Consent not provided,Web
2482693,N/A,,Web
2479217,N/A,,Web
2476231,N/A,,Web
2402075,No,Consent provided,Web
2419922,No,Consent not provided,Web
2403282,No,N/A,Referral
2475058,N/A,N/A,Postal mail
2475403,N/A,Consent not provided,Web
2481415,N/A,,Web
1336175,No,Other,Web
2397159,No,Consent not provided,Web
2475475,N/A,,Web
2400453,No,Consent provided,Web
2473394,N/A,N/A,Referral
2468540,N/A,,Web
2397743,No,Consent provided,Web
2470977,N/A,,Web
2373437,No,Consent not provided,Web
2485780,N/A,,Web
1165680,Yes,N/A,Web
2398321,No,Consent not provided,Web
2368234,No,Consent provided,Web
2395239,No,Consent provided,Web
1026966,No,N/A,Postal mail
2470177,N/A,N/A,Referral
1781101,No,Consent provided,Web
2474121,N/A,N/A,Postal mail
2446212,No,,Web
2377270,No,Consent provided,Web
2473375,N/A,N/A,Postal mail
2400195,Yes,Consent not provided,Web
2393599,No,Consent provided,Web
2401149,Yes,Consent provided,Web
2399284,No,Consent provided,Web
2444917,No,,Web
2490279,N/A,,Web
2402035,Yes,Consent not provided,Web
2396994,No,Consent not provided,Web
2422203,No,N/A,Referral
2392030,Yes,Consent not provided,Web
2394909,No,Consent provided,Web
2396323,No,Consent not provided,Web
2476056,N/A,,Web
2399008,No,Consent not provided,Web
2489494,N/A,Consent not provided,Web
2475583,N/A,N/A,Referral
2474179,N/A,Consent not provided,Web
2398408,No,Consent not provided,Web
2399384,No,Consent provided,Web
2472719,N/A,N/A,Postal mail
2465255,N/A,Consent not provided,Web
2395929,No,Consent provided,Web
2465286,N/A,,Web
2426156,No,Consent provided,Web
2476513,N/A,,Web
2396427,Yes,Consent not provided,Web
2482928,N/A,N/A,Phone
2398299,No,N/A,Postal mail
2396241,No,Consent provided,Web
2475865,N/A,N/A,Referral
2485064,N/A,Consent not provided,Web
2397779,No,Consent provided,Web
2475687,N/A,N/A,Phone
2465066,N/A,,Web
2476800,N/A,N/A,Postal mail
1027726,Yes,N/A,Web
2355946,No,Consent not provided,Web
2467103,N/A,N/A,Referral
2477766,N/A,,Web
2476204,N/A,,Web
2398453,No,Consent provided,Web
2482137,N/A,Consent not provided,Web
998977,Yes,N/A,Web
574455,No,N/A,Web
2442163,No,N/A,Referral
2358752,No,Consent not provided,Web
2479747,N/A,N/A,Postal mail
1201054,Yes,N/A,Web
2470906,N/A,Consent not provided,Web
2420577,No,Consent provided,Web
2347056,No,Consent provided,Web
2487824,N/A,,Web
2477120,N/A,,Web
2469340,N/A,,Web
2477368,N/A,Consent not provided,Web
2483668,N/A,,Web
2398619,No,Consent not provided,Web
2398278,No,Consent provided,Web
2472578,N/A,N/A,Referral
2395199,No,Consent provided,Web
2396168,No,Consent provided,Web
2400070,No,Other,Web
2349196,No,Consent provided,Web
664299,No,N/A,Web
2396337,No,Consent provided,Web
2477182,N/A,,Web
2476394,N/A,N/A,Phone
2395509,No,Consent not provided,Web
2425631,No,Consent not provided,Web
2478611,N/A,N/A,Referral
2398424,No,Consent not provided,Web
2395066,No,Consent provided,Web
2392950,No,Consent not provided,Web
2396376,No,Consent provided,Web
2481949,N/A,,Web
2424136,No,Consent provided,Web
2478796,N/A,Consent not provided,Web
2475702,N/A,,Web
2467762,N/A,,Web
2485036,N/A,Consent not provided,Web
2396482,No,Consent provided,Web
2337604,No,Consent not provided,Web
2393670,No,Consent provided,Web
2479997,N/A,,Web
2435713,No,N/A,Referral
2400293,No,Consent not provided,Web
2370265,No,Consent provided,Web
2478714,N/A,N/A,Postal mail
2475951,N/A,,Web
616159,No,N/A,Web
2396346,No,Consent provided,Web
2484913,N/A,N/A,Referral
2468673,N/A,N/A,Phone
2485292,N/A,N/A,Postal mail
2396244,Yes,Consent provided,Web
2487244,N/A,,Web
2480984,N/A,,Web
2481478,N/A,N/A,Referral
2484100,N/A,,Web
2477938,N/A,,Web
2393614,No,Consent not provided,Web
2399098,No,Consent not provided,Web
2394785,No,Consent provided,Web
2481824,N/A,,Web
2488750,N/A,,Web
2482229,N/A,Consent not provided,Web
2398413,No,Consent not provided,Web
2483453,N/A,Consent not provided,Web
2398150,Yes,Consent provided,Web
2392956,No,Consent provided,Web
2398177,No,Consent provided,Web
2398892,No,Consent provided,Web
2005651,No,Consent not provided,Web
422400,Yes,N/A,Web
2475240,N/A,,Web
2372181,No,Consent provided,Web
2394153,No,Consent provided,Web
2399714,No,Consent provided,Web
2470405,N/A,N/A,Postal mail
2445594,No,,Web
2400011,No,Consent provided,Web
2397252,Yes,Consent provided,Web
2466420,N/A,,Web
1785527,Yes,Consent not provided,Web
2479281,N/A,,Web
2476069,N/A,,Web
2483838,N/A,Consent not provided,Web
660223,No,N/A,Web
2420847,No,Consent provided,Web
2428156,No,Other,Web
2398434,No,Consent provided,Web
2394386,No,Consent provided,Web
2488514,N/A,,Web
2423961,No,Consent provided,Web
2480749,N/A,,Web
2401611,No,Consent provided,Web
2483767,N/A,Consent not provided,Web
1619594,No,N/A,Postal mail
2482581,N/A,Consent not provided,Web
2394463,No,Consent provided,Web
2465379,N/A,,Web
2445600,No,,Web
2394860,No,Consent provided,Web
2479234,N/A,N/A,Postal mail
2484269,N/A,,Web
2483758,N/A,,Web
2482728,N/A,,Web
2395499,No,Consent provided,Web
2395771,No,Consent provided,Web
2392997,No,Consent not provided,Web
2419429,No,Consent provided,Web
2396309,No,Consent not provided,Web
2485320,N/A,,Web
2398264,No,Consent provided,Web
2475341,N/A,,Web
2400601,No,Consent provided,Web
2396581,No,Consent not provided,Web
2483149,N/A,,Web
2393451,No,Consent provided,Web
2479615,N/A,N/A,Postal mail
2396792,Yes,Consent not provided,Web
2383930,No,Consent provided,Web
2395156,No,Consent not provided,Web
2397603,No,Consent not provided,Web
2398678,No,Consent not provided,Web
2392433,No,Consent provided,Web
2483444,N/A,Consent not provided,Web
2423046,No,Consent provided,Web
2396526,No,Consent provided,Web
2444890,No,,Web
2397255,No,Consent not provided,Web
2399567,No,Consent provided,Web
2399137,No,Consent not provided,Web
2476484,N/A,,Web
2392186,No,Consent not provided,Web
2487793,N/A,N/A,Postal mail
2444431,No,N/A,Referral
2475798,N/A,N/A,Postal mail
2397262,No,Consent not provided,Web
2476879,N/A,N/A,Postal mail
2441533,No,,Web
2426009,No,Consent provided,Web
2425148,No,Consent not provided,Web
2483964,N/A,Consent not provided,Web
2473387,N/A,N/A,Referral
2401462,No,Consent provided,Web
2484540,N/A,,Web
2395493,No,Consent provided,Web
2477446,N/A,,Web
2394167,Yes,Consent not provided,Web
2394480,No,Consent provided,Web
2393285,No,Consent not provided,Web
2401293,No,Consent not provided,Web
2400359,No,Consent not provided,Web
2483148,N/A,Consent not provided,Web
2476523,N/A,,Web
2482912,N/A,,Web
102506,Yes,N/A,Referral
2400978,No,Consent provided,Web
2476477,N/A,N/A,Postal mail
2394261,No,Consent not provided,Web
2442989,No,N/A,Phone
2476158,N/A,,Web
2443602,No,N/A,Phone
2472621,N/A,Consent not provided,Web
2360783,Yes,Consent provided,Web
2397189,Yes,Consent not provided,Web
828122,No,N/A,Postal mail
2472190,N/A,Consent not provided,Web
2480434,N/A,,Web
2473022,N/A,,Web
2393307,No,Consent provided,Web
2402030,No,Consent not provided,Web
2477591,N/A,,Web
2478693,N/A,Consent not provided,Web
2401058,No,Consent provided,Web
2485081,N/A,,Web
2400095,No,Consent not provided,Web
2393987,No,Consent not provided,Web
2303145,No,Consent not provided,Web
2477953,N/A,,Web
590849,No,N/A,Web
2398083,No,Consent not provided,Web
2412840,No,N/A,Referral
2393527,No,Consent not provided,Web
2399189,No,Consent provided,Web
2396700,No,Consent not provided,Web
2394243,No,Consent provided,Web
2477511,N/A,,Web
2481670,N/A,Consent not provided,Web
2483470,N/A,,Web
2392907,No,Consent not provided,Web
2475138,N/A,,Web
2351612,No,Consent not provided,Web
2474908,N/A,,Web
2397823,No,Consent provided,Web
2478006,N/A,,Web
2479078,N/A,,Web
2401075,No,Consent provided,Web
2475272,N/A,Consent not provided,Web
2475053,N/A,N/A,Referral
2400082,No,Consent provided,Web
2476909,N/A,N/A,Postal mail
2392812,No,Consent not provided,Web
2399649,No,Consent not provided,Web
2279031,No,Consent not provided,Web
2483271,N/A,Consent not provided,Web
2398738,No,Consent not provided,Web
2395351,No,Consent provided,Web
2394014,No,Consent not provided,Web
2395746,No,Consent provided,Web
2484666,N/A,,Web
2394121,No,Consent not provided,Web
2396020,No,Other,Web
2384903,No,Consent provided,Web
2398781,No,Consent provided,Web
2398206,No,Consent provided,Web
2385798,No,Consent provided,Web
2477912,N/A,,Web
2490364,N/A,,Web
2399279,Yes,Consent not provided,Web
2477532,N/A,Consent not provided,Web
2423376,No,Consent not provided,Web
2484058,N/A,,Web
2447530,No,,Web
2485759,N/A,,Web
2488069,N/A,,Web
2481112,N/A,,Web
1628757,No,N/A,Fax
2482136,N/A,,Web
2399657,No,Consent not provided,Web
2477761,N/A,Consent not provided,Web
2483367,N/A,,Web
2477555,N/A,,Web
444404,Yes,N/A,Phone
2486964,N/A,Consent not provided,Web
2393590,No,Consent not provided,Web
2446867,No,,Web
2477751,N/A,,Web
2399426,No,Consent provided,Web
2393785,No,Consent provided,Web
2466695,N/A,,Web
2486892,N/A,Consent not provided,Web
2478195,N/A,Consent withdrawn,Web
2483861,N/A,,Web
2488858,N/A,,Web
2396858,No,Consent not provided,Web
2426416,No,Consent not provided,Web
2040839,No,N/A,Postal mail
2396990,Yes,Consent provided,Web
2398634,No,Consent provided,Web
2472470,N/A,N/A,Referral
2395445,Yes,Consent not provided,Web
2483059,N/A,,Web
2401464,No,Consent not provided,Web
2433678,No,Consent provided,Web
2478144,N/A,,Web
2422751,No,Consent provided,Web
2390215,No,Consent provided,Web
2475144,N/A,N/A,Referral
2394623,No,Consent not provided,Web
2395485,No,Consent provided,Web
2400228,No,Consent provided,Web
2394842,No,Consent not provided,Web
2357133,No,Consent provided,Web
2465788,N/A,,Web
2468352,N/A,,Web
2392624,No,Consent provided,Web
2477184,N/A,,Web
2481226,N/A,N/A,Postal mail
2430104,No,N/A,Referral
2477055,N/A,,Web
2399154,No,Consent provided,Web
2101499,Yes,N/A,Referral
2399009,Yes,Consent not provided,Web
1744327,No,Consent provided,Web
2398865,No,Consent provided,Web
2400418,No,Consent not provided,Web
2485503,N/A,N/A,Referral
2444287,No,N/A,Referral
2476174,N/A,,Web
2398297,Yes,Consent provided,Web
2490475,N/A,,Web
2394252,No,Consent not provided,Web
2394835,No,Consent not provided,Web
2394615,Yes,Consent provided,Web
2358877,No,Consent provided,Web
2432742,No,N/A,Postal mail
2476032,N/A,N/A,Phone
2481872,N/A,,Web
2395497,No,Consent not provided,Web
2395544,No,Consent not provided,Web
2395899,No,Consent provided,Web
2396903,Yes,Consent not provided,Web
2478473,N/A,Consent not provided,Web
2486238,N/A,,Web
2468559,N/A,N/A,Postal mail
1535959,No,Consent provided,Web
2480965,N/A,,Web
458055,Yes,N/A,Web
2471544,N/A,,Web
2471538,N/A,,Web
2392071,No,Consent provided,Web
2477372,N/A,Consent withdrawn,Web
2485296,N/A,,Web
2399890,No,Consent provided,Web
2476776,N/A,N/A,Postal mail
2468012,N/A,,Web
2474421,N/A,Consent not provided,Web
2479315,N/A,,Web
2396742,No,Consent provided,Web
2474794,N/A,,Web
2477179,N/A,N/A,Phone
2400572,No,Consent provided,Web
2398081,No,Consent not provided,Web
2475733,N/A,,Web
2477831,N/A,,Web
2484363,N/A,,Web
2471242,N/A,,Web
2356743,No,Consent provided,Web
2396178,Yes,Consent provided,Web
2400218,No,Consent provided,Web
2397136,No,Consent provided,Web
2487596,N/A,,Web
2476062,N/A,N/A,Phone
2399914,Yes,Consent provided,Web
2420839,No,Consent not provided,Web
2483753,N/A,Consent not provided,Web
2352196,Yes,Consent provided,Web
2476492,N/A,N/A,Referral
2468863,N/A,,Web
2488421,N/A,,Web
2396019,No,Consent provided,Web
2411472,No,N/A,Referral
2476192,N/A,,Web
2477289,N/A,N/A,Referral
2476147,N/A,Consent not provided,Web
2473871,N/A,N/A,Referral
2484488,N/A,Consent not provided,Web
2395508,No,Consent provided,Web
2485144,N/A,,Web
2395915,No,Consent provided,Web
2477124,N/A,Consent not provided,Web
2399986,No,Consent not provided,Web
2394521,Yes,Consent provided,Web
2398961,No,Consent provided,Web
1901524,No,Consent not provided,Web
2477527,N/A,,Web
2483533,N/A,,Web
2397684,Yes,Consent provided,Web
2467134,N/A,,Web
2483542,N/A,Consent not provided,Web
1860579,No,N/A,Phone
2394170,No,Consent not provided,Web
2481485,N/A,,Web
2481472,N/A,,Web
2397191,No,Consent provided,Web
2382548,No,Consent provided,Web
2394392,No,Consent not provided,Web
2484137,N/A,,Web
2484377,N/A,,Web
2479900,N/A,N/A,Postal mail
2469191,N/A,N/A,Postal mail
2477839,N/A,,Web
2478854,N/A,N/A,Referral
2296657,No,Consent provided,Web
2474352,N/A,,Web
2445556,No,Consent not provided,Web
2489012,N/A,,Web
2393174,No,Consent not provided,Web
2320100,Yes,Consent not provided,Web
2398986,No,Consent provided,Web
2423918,No,N/A,Phone
2472399,N/A,N/A,Phone
2399898,No,Consent provided,Web
362756,No,N/A,Web
2479198,N/A,Consent not provided,Web
2395026,No,Consent not provided,Web
2382965,No,Consent provided,Web
2402051,No,Consent provided,Web
2477976,N/A,Consent not provided,Web
2469809,N/A,N/A,Postal mail
2384418,Yes,Consent provided,Web
2476986,N/A,Consent not provided,Web
2477073,N/A,Consent not provided,Web
2478474,N/A,Consent not provided,Web
2396840,No,Consent not provided,Web
2445477,No,,Web
2395808,Yes,Consent provided,Web
2478111,N/A,,Web
2397807,Yes,Consent not provided,Web
2392240,No,Consent not provided,Web
2444948,No,,Web
2471437,N/A,N/A,Referral
2475106,N/A,,Web
2339908,Yes,Consent not provided,Web
2421075,No,Consent provided,Web
2394988,No,N/A,Referral
2420021,No,Consent not provided,Web
2477694,N/A,Consent not provided,Web
2398929,No,Consent provided,Web
2473173,N/A,,Web
2476435,N/A,N/A,Referral
2395327,No,Consent provided,Web
2397973,No,Consent provided,Web
2312080,No,Consent not provided,Web
2488722,N/A,Consent not provided,Web
2277523,No,Consent not provided,Web
2391631,No,Consent not provided,Web
2397473,No,Consent provided,Web
2477023,N/A,,Web
2489805,N/A,,Web
2468157,N/A,,Web
2400842,No,Consent provided,Web
805896,No,N/A,Web
2426281,No,Consent not provided,Web
2396313,No,Consent provided,Web
2421994,No,Consent provided,Web
2466343,N/A,,Web
2421264,No,Other,Web
2477005,N/A,N/A,Fax
2484912,N/A,,Web
2482361,N/A,,Web
2483023,N/A,,Web
2394688,Yes,Consent provided,Web
2392793,No,Consent provided,Web
2400187,No,Consent provided,Web
2380031,Yes,Consent provided,Web
2396655,No,Consent provided,Web
2389460,No,Consent provided,Web
1788586,Yes,Consent provided,Web
2402089,No,Consent provided,Web
2396533,No,Consent not provided,Web
2470056,N/A,Consent not provided,Web
2480960,N/A,,Web
2422340,No,Consent not provided,Web
2478045,N/A,,Web
2481699,N/A,,Web
2399999,Yes,Consent not provided,Web
2393839,No,Consent not provided,Web
2475774,N/A,,Web
2423363,No,Consent not provided,Web
2482090,N/A,N/A,Referral
2471500,N/A,N/A,Referral
2477960,N/A,,Web
2398481,No,Consent not provided,Web
2401996,No,Consent not provided,Web
2421035,No,Consent provided,Web
2396457,No,Consent provided,Web
2398955,No,Consent not provided,Web
2399501,No,Consent not provided,Web
2487846,N/A,,Web
2397530,No,Consent not provided,Web
2502262,N/A,,Web
2488220,N/A,N/A,Referral
2426080,No,Consent not provided,Web
2395672,No,Consent provided,Web
2397183,No,Consent not provided,Web
2397608,No,Consent provided,Web
2392916,No,Consent not provided,Web
2393551,Yes,Consent provided,Web
2399717,No,Consent provided,Web
2399123,No,Consent not provided,Web
2465165,N/A,,Web
2469781,N/A,N/A,Referral
2401670,No,Consent provided,Web
2389918,No,Consent provided,Web
2396454,No,Consent provided,Web
2421045,No,Consent provided,Web
2399874,No,Consent not provided,Web
2440790,No,N/A,Referral
2494492,N/A,,Web
2498049,N/A,,Web
2398062,No,Consent provided,Web
2400539,No,Consent not provided,Web
2424537,No,Consent provided,Web
2490514,N/A,N/A,Phone
779967,Yes,N/A,Fax
2489707,N/A,Consent not provided,Web
19980,No,N/A,Referral
997319,No,N/A,Web
2400020,No,Consent provided,Web
2398547,No,Consent provided,Web
2397896,Yes,Consent provided,Web
2399541,No,Consent provided,Web
2475183,N/A,,Web
2475550,N/A,,Web
2478018,N/A,Consent not provided,Web
2397680,No,Consent provided,Web
2486768,N/A,Consent not provided,Web
2441303,No,N/A,Postal mail
2486210,N/A,Consent not provided,Web
2476316,N/A,,Web
2487402,N/A,Consent not provided,Web
2480314,N/A,,Web
2473835,N/A,N/A,Referral
2479430,N/A,N/A,Postal mail
2483765,N/A,,Web
2475870,N/A,,Web
2478035,N/A,Consent not provided,Web
2477806,N/A,,Web
2392685,No,Consent provided,Web
2485261,N/A,,Web
2394524,No,Consent provided,Web
2479344,N/A,,Web
2397045,No,Consent provided,Web
2474382,N/A,N/A,Referral
2398492,No,Consent not provided,Web
2490845,N/A,,Web
2394032,Yes,Consent provided,Web
2395710,No,Consent not provided,Web
2421213,No,N/A,Postal mail
2478496,N/A,,Web
2400161,Yes,Consent provided,Web
2476134,N/A,Consent not provided,Web
2424822,No,Consent not provided,Web
2391013,No,Consent not provided,Web
2478133,N/A,,Web
2396264,No,Consent not provided,Web
2476124,N/A,,Web
2400380,No,Consent provided,Web
2483854,N/A,Consent not provided,Web
2394410,No,Consent provided,Web
2396843,No,Consent not provided,Web
2473982,N/A,,Web
2478649,N/A,,Web
2482959,N/A,,Web
2477101,N/A,,Web
2399434,No,Consent provided,Web
2393751,No,Consent provided,Web
2400504,Yes,Consent not provided,Web
2396088,No,Consent provided,Web
2395475,Yes,Consent provided,Web
2396563,No,Consent provided,Web
2421520,No,Consent provided,Web
2475591,N/A,,Web
1450238,No,N/A,Referral
2401013,Yes,Consent provided,Web
2396093,No,Consent provided,Web
2482057,N/A,,Web
2444322,No,,Web
2488324,N/A,,Web
2426507,No,Consent not provided,Web
